Unnamed: 0,institute_type,round_no,Branch,quota,category,Closing_CutOff,location,College Name
2050,Private,1,Computer Engineering,Home,LOPEN,81,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2051,Private,1,Computer Engineering,Home,LOBC,79,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2052,Private,1,Computer Engineering,Other,OPEN,88,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2053,Private,1,Computer Engineering,Other,SC,88,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2054,Private,1,Computer Engineering,Other,ST,41,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2055,Private,1,Computer Engineering,Other,VJ,75,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2056,Private,1,Computer Engineering,Other,OBC,88,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2057,Private,1,Computer Engineering,Other,LOPEN,90,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2058,Private,1,Computer Engineering,Other,LOBC,9,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2059,Private,2,Computer Engineering,Home,OPEN,78,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2060,Private,2,Computer Engineering,Home,SC,63,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2061,Private,2,Computer Engineering,Home,NT1,66,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2062,Private,2,Computer Engineering,Home,NT2,71,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2063,Private,2,Computer Engineering,Home,OBC,76,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2064,Private,2,Computer Engineering,Home,LOPEN,80,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2065,Private,2,Computer Engineering,Home,LOBC,78,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2066,Private,1,Information Technology,Home,OPEN,77,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2067,Private,1,Information Technology,Home,SC,54,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2068,Private,1,Information Technology,Home,ST,35,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2069,Private,1,Information Technology,Home,VJ,74,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2070,Private,1,Information Technology,Home,NT1,64,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2071,Private,1,Information Technology,Home,NT2,61,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2072,Private,1,Information Technology,Home,OBC,75,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2073,Private,1,Information Technology,Home,LOPEN,79,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2074,Private,1,Information Technology,Home,LOBC,76,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2075,Private,1,Information Technology,Other,OPEN,85,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2076,Private,1,Information Technology,Other,SC,64,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2077,Private,1,Information Technology,Other,OBC,84,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2078,Private,1,Information Technology,Other,LOPEN,85,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2079,Private,1,Information Technology,Other,LOBC,79,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2080,Private,2,Information Technology,Home,OPEN,73,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2081,Private,2,Information Technology,Home,SC,73,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2082,Private,2,Information Technology,Home,NT1,62,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2083,Private,2,Information Technology,Home,NT2,71,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2084,Private,2,Information Technology,Home,OBC,72,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2085,Private,2,Information Technology,Home,LOPEN,73,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2086,Private,2,Information Technology,Home,LOBC,74,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2087,Private,1,Electronics and Telecommunication Engineering,Home,OPEN,59,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2088,Private,1,Electronics and Telecommunication Engineering,Home,SC,15,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2089,Private,1,Electronics and Telecommunication Engineering,Home,NT1,46,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2090,Private,1,Electronics and Telecommunication Engineering,Home,NT2,42,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2091,Private,1,Electronics and Telecommunication Engineering,Home,OBC,57,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2092,Private,1,Electronics and Telecommunication Engineering,Home,LOPEN,61,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2093,Private,1,Electronics and Telecommunication Engineering,Home,LOBC,60,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2094,Private,1,Electronics and Telecommunication Engineering,Other,SC,26,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2095,Private,1,Electronics and Telecommunication Engineering,Other,VJ,27,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2096,Private,2,Electronics and Telecommunication Engineering,Home,OPEN,59,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2097,Private,2,Electronics and Telecommunication Engineering,Home,SC,29,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2098,Private,2,Electronics and Telecommunication Engineering,Home,VJ,13,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2099,Private,2,Electronics and Telecommunication Engineering,Home,NT1,30,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2100,Private,2,Electronics and Telecommunication Engineering,Home,OBC,58,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2101,Private,2,Electronics and Telecommunication Engineering,Home,LOPEN,71,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2102,Private,1,Mechanical Engineering,Home,OPEN,6,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2103,Private,1,Mechanical Engineering,Home,OBC,1,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2104,Private,1,Mechanical Engineering,Home,LOPEN,12,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2105,Private,1,Mechanical Engineering,Home,LOBC,5,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2106,Private,1,Mechanical Engineering,Other,OPEN,4,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2107,Private,1,Mechanical Engineering,Other,LOPEN,58,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2108,Private,1,Mechanical Engineering,Other,LOBC,22,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2109,Private,2,Mechanical Engineering,Home,OPEN,4,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2110,Private,2,Mechanical Engineering,Home,LOBC,53,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2111,Private,1,Artificial Intelligence and Data Science,Home,OPEN,70,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2112,Private,1,Artificial Intelligence and Data Science,Home,SC,36,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2113,Private,1,Artificial Intelligence and Data Science,Home,ST,17,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2114,Private,1,Artificial Intelligence and Data Science,Home,VJ,67,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2115,Private,1,Artificial Intelligence and Data Science,Home,NT1,50,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2116,Private,1,Artificial Intelligence and Data Science,Home,NT2,60,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2117,Private,1,Artificial Intelligence and Data Science,Home,OBC,67,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2118,Private,1,Artificial Intelligence and Data Science,Home,LOPEN,71,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2119,Private,1,Artificial Intelligence and Data Science,Home,LOBC,67,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2120,Private,1,Artificial Intelligence and Data Science,Other,OPEN,81,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2121,Private,1,Artificial Intelligence and Data Science,Other,SC,61,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2122,Private,1,Artificial Intelligence and Data Science,Other,VJ,77,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2123,Private,1,Artificial Intelligence and Data Science,Other,OBC,77,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2124,Private,1,Artificial Intelligence and Data Science,Other,LOPEN,86,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2125,Private,1,Artificial Intelligence and Data Science,Other,LOBC,74,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2126,Private,2,Artificial Intelligence and Data Science,Home,OPEN,68,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2127,Private,2,Artificial Intelligence and Data Science,Home,N T1,46,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2128,Private,2,Artificial Intelligence and Data Science,Home,NT2,55,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2129,Private,2,Artificial Intelligence and Data Science,Home,OBC,65,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2130,Private,2,Artificial Intelligence and Data Science,Home,LOPEN,71,Nashik,"Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management, Nashik"
2131,Private,1,Civil Engineering,Home,OPEN,10,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2132,Private,1,Civil Engineering,Home,LOPEN,11,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2133,Private,1,Civil Engineering,Other,OPEN,23,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2134,Private,1,Civil Engineering,Other,LOPEN,7,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2135,Private,2,Civil Engineering,Home,OPEN,54,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2136,Private,2,Civil Engineering,Home,LOPEN,36,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2137,Private,1,Computer Engineering,Home,OPEN,79,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2138,Private,1,Computer Engineering,Home,SC,60,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2139,Private,1,Computer Engineering,Home,ST,60,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2140,Private,1,Computer Engineering,Home,VJ,65,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2141,Private,1,Computer Engineering,Home,NT1,72,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2142,Private,1,Computer Engineering,Home,NT2,73,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2143,Private,1,Computer Engineering,Home,OBC,78,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2144,Private,1,Computer Engineering,Home,LOPEN,80,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2145,Private,1,Computer Engineering,Home,LOBC,78,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2146,Private,1,Electrical Engineering,Home,OPEN,11,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2147,Private,1,Electrical Engineering,Home,OBC,7,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2148,Private,1,Electrical Engineering,Home,LOPEN,8,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2149,Private,1,Electrical Engineering,Other,OBC,0,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
2150,Private,2,Electrical Engineering,Home,OPEN,18,Nashik,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik"
